serial,day,month,year,season,fish_id,species,tl_mm,wt_g,lat,long
509,17,9,2013,Autumn,2743,Gizzard Shad,90,7,41.7613,-83.06
509,17,9,2013,Autumn,2744,Gizzard Shad,100,9,41.7613,-83.06
509,17,9,2013,Autumn,2745,Gizzard Shad,86,7,41.7613,-83.06
509,17,9,2013,Autumn,2746,Gizzard Shad,65,4,41.7613,-83.06
509,17,9,2013,Autumn,2747,Gizzard Shad,136,22,41.7613,-83.06
509,17,9,2013,Autumn,2748,Gizzard Shad,135,21,41.7613,-83.06
509,17,9,2013,Autumn,2749,Gizzard Shad,145,27,41.7613,-83.06
509,17,9,2013,Autumn,2750,Gizzard Shad,140,24,41.7613,-83.06
509,17,9,2013,Autumn,2751,Gizzard Shad,133,18,41.7613,-83.06
509,17,9,2013,Autumn,2752,Gizzard Shad,156,35,41.7613,-83.06
509,17,9,2013,Autumn,2753,Gizzard Shad,158,36,41.7613,-83.06
509,17,9,2013,Autumn,2754,Gizzard Shad,142,27,41.7613,-83.06
509,17,9,2013,Autumn,2755,Gizzard Shad,134,21,41.7613,-83.06
509,17,9,2013,Autumn,2756,Gizzard Shad,145,26,41.7613,-83.06
509,17,9,2013,Autumn,2757,Alewife,114,11,41.7613,-83.06
509,17,9,2013,Autumn,2758,Alewife,120,13,41.7613,-83.06
509,17,9,2013,Autumn,2759,Alewife,122,14,41.7613,-83.06
509,17,9,2013,Autumn,2760,Alewife,122,16,41.7613,-83.06
509,17,9,2013,Autumn,2761,Alewife,122,17,41.7613,-83.06
509,17,9,2013,Autumn,2762,Alewife,125,16,41.7613,-83.06
509,17,9,2013,Autumn,2763,Trout Perch,78,4,41.7613,-83.06
509,17,9,2013,Autumn,2764,Trout Perch,70,4,41.7613,-83.06
509,17,9,2013,Autumn,2765,Trout Perch,76,4,41.7613,-83.06
509,17,9,2013,Autumn,2766,Trout Perch,72,4,41.7613,-83.06
509,17,9,2013,Autumn,2767,Trout Perch,74,4,41.7613,-83.06
509,17,9,2013,Autumn,2768,Trout Perch,80,4,41.7613,-83.06
509,17,9,2013,Autumn,2769,Trout Perch,68,4,41.7613,-83.06
509,17,9,2013,Autumn,2770,Trout Perch,70,4,41.7613,-83.06
509,17,9,2013,Autumn,2771,Trout Perch,98,4,41.7613,-83.06
509,17,9,2013,Autumn,2772,Trout Perch,58,4,41.7613,-83.06
509,17,9,2013,Autumn,2773,Emerald Shiner,68,1,41.7613,-83.06
509,17,9,2013,Autumn,2774,Emerald Shiner,58,1,41.7613,-83.06
509,17,9,2013,Autumn,2775,Emerald Shiner,55,1,41.7613,-83.06
509,17,9,2013,Autumn,2776,Emerald Shiner,46,1,41.7613,-83.06
509,17,9,2013,Autumn,2777,Emerald Shiner,40,1,41.7613,-83.06
509,17,9,2013,Autumn,2778,Emerald Shiner,42,1,41.7613,-83.06
509,17,9,2013,Autumn,2779,Yellow Perch,197,92,41.7613,-83.06
509,17,9,2013,Autumn,2780,Yellow Perch,211,104,41.7613,-83.06
509,17,9,2013,Autumn,2781,Yellow Perch,188,72,41.7613,-83.06
509,17,9,2013,Autumn,2782,Yellow Perch,225,128,41.7613,-83.06
509,17,9,2013,Autumn,2783,Yellow Perch,180,68,41.7613,-83.06
509,17,9,2013,Autumn,2784,Yellow Perch,202,100,41.7613,-83.06
509,17,9,2013,Autumn,2785,Yellow Perch,195,83,41.7613,-83.06
509,17,9,2013,Autumn,2786,Yellow Perch,225,124,41.7613,-83.06
509,17,9,2013,Autumn,2787,Yellow Perch,181,59,41.7613,-83.06
509,17,9,2013,Autumn,2788,Yellow Perch,156,45,41.7613,-83.06
509,17,9,2013,Autumn,2789,Yellow Perch,160,43,41.7613,-83.06
509,17,9,2013,Autumn,2790,Yellow Perch,145,33,41.7613,-83.06
509,17,9,2013,Autumn,2791,Yellow Perch,155,40,41.7613,-83.06
509,17,9,2013,Autumn,2792,Yellow Perch,140,29,41.7613,-83.06
509,17,9,2013,Autumn,2793,Yellow Perch,179,68,41.7613,-83.06
509,17,9,2013,Autumn,2794,Yellow Perch,171,57,41.7613,-83.06
509,17,9,2013,Autumn,2795,Yellow Perch,151,37,41.7613,-83.06
509,17,9,2013,Autumn,2796,Yellow Perch,151,41,41.7613,-83.06
509,17,9,2013,Autumn,2797,Yellow Perch,155,37,41.7613,-83.06
509,17,9,2013,Autumn,2798,Yellow Perch,200,99,41.7613,-83.06
509,17,9,2013,Autumn,5363,White Perch,185,102,41.7613,-83.06
509,17,9,2013,Autumn,5364,White Perch,230,137,41.7613,-83.06
509,17,9,2013,Autumn,5365,White Perch,205,105,41.7613,-83.06
509,17,9,2013,Autumn,5366,White Perch,190,100,41.7613,-83.06
509,17,9,2013,Autumn,5367,White Perch,180,79,41.7613,-83.06
509,17,9,2013,Autumn,5368,Yellow Perch,165,48,41.7613,-83.06
509,17,9,2013,Autumn,5369,Yellow Perch,179,70,41.7613,-83.06
509,17,9,2013,Autumn,5370,Yellow Perch,195,100,41.7613,-83.06
509,17,9,2013,Autumn,5371,Yellow Perch,198,100,41.7613,-83.06
509,17,9,2013,Autumn,5372,Yellow Perch,190,74,41.7613,-83.06
510,17,9,2013,Autumn,2530,Freshwater Drum,595,2455,41.8685,-83.0509
510,17,9,2013,Autumn,2531,Freshwater Drum,365,513,41.8685,-83.0509
510,17,9,2013,Autumn,2532,Yellow Perch,100,11,41.8685,-83.0509
510,17,9,2013,Autumn,2533,Yellow Perch,86,4,41.8685,-83.0509
510,17,9,2013,Autumn,2534,Yellow Perch,92,4,41.8685,-83.0509
510,17,9,2013,Autumn,2535,Yellow Perch,90,4,41.8685,-83.0509
510,17,9,2013,Autumn,2536,Yellow Perch,80,4,41.8685,-83.0509
510,17,9,2013,Autumn,2537,Yellow Perch,90,4,41.8685,-83.0509
510,17,9,2013,Autumn,2538,Yellow Perch,76,4,41.8685,-83.0509
510,17,9,2013,Autumn,2539,Yellow Perch,85,4,41.8685,-83.0509
510,17,9,2013,Autumn,2540,Yellow Perch,85,4,41.8685,-83.0509
510,17,9,2013,Autumn,2541,Yellow Perch,80,4,41.8685,-83.0509
510,17,9,2013,Autumn,2542,Alewife,130,13,41.8685,-83.0509
510,17,9,2013,Autumn,2543,Alewife,115,13,41.8685,-83.0509
510,17,9,2013,Autumn,2544,Alewife,116,10,41.8685,-83.0509
510,17,9,2013,Autumn,2545,Alewife,122,12,41.8685,-83.0509
510,17,9,2013,Autumn,2546,Alewife,128,20,41.8685,-83.0509
510,17,9,2013,Autumn,2547,Alewife,106,7,41.8685,-83.0509
510,17,9,2013,Autumn,2548,Alewife,105,11,41.8685,-83.0509
510,17,9,2013,Autumn,2549,Alewife,117,13,41.8685,-83.0509
510,17,9,2013,Autumn,2550,Alewife,116,10,41.8685,-83.0509
510,17,9,2013,Autumn,2551,Alewife,117,8,41.8685,-83.0509
510,17,9,2013,Autumn,2552,Walleye,130,10,41.8685,-83.0509
510,17,9,2013,Autumn,2553,Walleye,153,28,41.8685,-83.0509
510,17,9,2013,Autumn,2554,Walleye,160,27,41.8685,-83.0509
510,17,9,2013,Autumn,2555,Walleye,155,25,41.8685,-83.0509
510,17,9,2013,Autumn,2556,White Perch,155,36,41.8685,-83.0509
510,17,9,2013,Autumn,2557,White Perch,140,33,41.8685,-83.0509
510,17,9,2013,Autumn,2558,White Perch,161,50,41.8685,-83.0509
510,17,9,2013,Autumn,2559,White Perch,141,33,41.8685,-83.0509
510,17,9,2013,Autumn,2560,White Perch,135,30,41.8685,-83.0509
510,17,9,2013,Autumn,2561,White Perch,157,49,41.8685,-83.0509
510,17,9,2013,Autumn,2562,White Perch,150,49,41.8685,-83.0509
510,17,9,2013,Autumn,2563,White Perch,150,37,41.8685,-83.0509
510,17,9,2013,Autumn,2564,Smallmouth Bass,112,15,41.8685,-83.0509
510,17,9,2013,Autumn,2565,Smallmouth Bass,100,10,41.8685,-83.0509
510,17,9,2013,Autumn,2566,Smallmouth Bass,107,11,41.8685,-83.0509
510,17,9,2013,Autumn,2567,Logperch,85,6,41.8685,-83.0509
510,17,9,2013,Autumn,2568,Logperch,80,6,41.8685,-83.0509
510,17,9,2013,Autumn,2569,Logperch,90,6,41.8685,-83.0509
510,17,9,2013,Autumn,2570,Logperch,80,6,41.8685,-83.0509
510,17,9,2013,Autumn,2571,Logperch,70,6,41.8685,-83.0509
510,17,9,2013,Autumn,2572,Logperch,88,6,41.8685,-83.0509
510,17,9,2013,Autumn,2573,Logperch,84,6,41.8685,-83.0509
510,17,9,2013,Autumn,2574,Logperch,80,6,41.8685,-83.0509
510,17,9,2013,Autumn,2575,Logperch,86,6,41.8685,-83.0509
510,17,9,2013,Autumn,2576,Trout Perch,100,8,41.8685,-83.0509
510,17,9,2013,Autumn,2577,Trout Perch,93,6,41.8685,-83.0509
510,17,9,2013,Autumn,2578,Round Goby,119,21,41.8685,-83.0509
510,17,9,2013,Autumn,2579,Round Goby,105,15,41.8685,-83.0509
510,17,9,2013,Autumn,2580,Round Goby,114,16,41.8685,-83.0509
510,17,9,2013,Autumn,2581,Round Goby,106,17,41.8685,-83.0509
510,17,9,2013,Autumn,2582,Round Goby,106,15,41.8685,-83.0509
510,17,9,2013,Autumn,2583,Round Goby,85,7,41.8685,-83.0509
510,17,9,2013,Autumn,2584,Round Goby,95,7,41.8685,-83.0509
510,17,9,2013,Autumn,2585,Round Goby,88,7,41.8685,-83.0509
510,17,9,2013,Autumn,2586,Round Goby,68,7,41.8685,-83.0509
510,17,9,2013,Autumn,2587,Round Goby,78,7,41.8685,-83.0509
510,17,9,2013,Autumn,2588,Round Goby,78,7,41.8685,-83.0509
510,17,9,2013,Autumn,2589,Round Goby,77,7,41.8685,-83.0509
510,17,9,2013,Autumn,2590,Round Goby,60,2,41.8685,-83.0509
510,17,9,2013,Autumn,2591,Round Goby,60,2,41.8685,-83.0509
510,17,9,2013,Autumn,2592,Round Goby,66,2,41.8685,-83.0509
510,17,9,2013,Autumn,2593,Round Goby,56,2,41.8685,-83.0509
510,17,9,2013,Autumn,2594,Round Goby,57,2,41.8685,-83.0509
510,17,9,2013,Autumn,2595,Round Goby,57,2,41.8685,-83.0509
510,17,9,2013,Autumn,2596,Round Goby,55,2,41.8685,-83.0509
510,17,9,2013,Autumn,2597,Round Goby,50,2,41.8685,-83.0509
510,17,9,2013,Autumn,2598,Trout Perch,70,3,41.8685,-83.0509
510,17,9,2013,Autumn,2599,Trout Perch,75,3,41.8685,-83.0509
510,17,9,2013,Autumn,2600,Trout Perch,70,3,41.8685,-83.0509
510,17,9,2013,Autumn,2601,Trout Perch,78,3,41.8685,-83.0509
510,17,9,2013,Autumn,2602,Trout Perch,68,3,41.8685,-83.0509
510,17,9,2013,Autumn,2603,Trout Perch,77,3,41.8685,-83.0509
510,17,9,2013,Autumn,2604,Trout Perch,73,3,41.8685,-83.0509
510,17,9,2013,Autumn,2605,Trout Perch,68,3,41.8685,-83.0509
510,17,9,2013,Autumn,2606,Trout Perch,75,3,41.8685,-83.0509
510,17,9,2013,Autumn,2607,Trout Perch,72,3,41.8685,-83.0509
510,17,9,2013,Autumn,2608,Gizzard Shad,118,7,41.8685,-83.0509
510,17,9,2013,Autumn,2609,Gizzard Shad,120,15,41.8685,-83.0509
510,17,9,2013,Autumn,2610,Gizzard Shad,105,7,41.8685,-83.0509
510,17,9,2013,Autumn,2611,Gizzard Shad,115,13,41.8685,-83.0509
510,17,9,2013,Autumn,2612,Gizzard Shad,98,9,41.8685,-83.0509
510,17,9,2013,Autumn,2613,Gizzard Shad,89,6,41.8685,-83.0509
510,17,9,2013,Autumn,2614,Gizzard Shad,85,6,41.8685,-83.0509
510,17,9,2013,Autumn,2615,Gizzard Shad,90,6,41.8685,-83.0509
510,17,9,2013,Autumn,2616,Gizzard Shad,88,6,41.8685,-83.0509
510,17,9,2013,Autumn,2617,Gizzard Shad,86,6,41.8685,-83.0509
510,17,9,2013,Autumn,2618,Gizzard Shad,90,6,41.8685,-83.0509
510,17,9,2013,Autumn,2619,Gizzard Shad,79,6,41.8685,-83.0509
510,17,9,2013,Autumn,2620,Emerald Shiner,81,3,41.8685,-83.0509
510,17,9,2013,Autumn,2621,Gizzard Shad,145,27,41.8685,-83.0509
510,17,9,2013,Autumn,2622,Gizzard Shad,155,36,41.8685,-83.0509
510,17,9,2013,Autumn,2623,Gizzard Shad,167,45,41.8685,-83.0509
510,17,9,2013,Autumn,2624,Gizzard Shad,169,45,41.8685,-83.0509
510,17,9,2013,Autumn,2625,Gizzard Shad,157,37,41.8685,-83.0509
510,17,9,2013,Autumn,2626,Gizzard Shad,135,23,41.8685,-83.0509
510,17,9,2013,Autumn,2627,Gizzard Shad,152,25,41.8685,-83.0509
510,17,9,2013,Autumn,2628,Gizzard Shad,145,27,41.8685,-83.0509
510,17,9,2013,Autumn,2629,Gizzard Shad,147,32,41.8685,-83.0509
510,17,9,2013,Autumn,2630,Gizzard Shad,147,33,41.8685,-83.0509
510,17,9,2013,Autumn,2631,Yellow Perch,180,60,41.8685,-83.0509
510,17,9,2013,Autumn,2632,Yellow Perch,160,42,41.8685,-83.0509
510,17,9,2013,Autumn,2633,Yellow Perch,155,31,41.8685,-83.0509
510,17,9,2013,Autumn,2634,Yellow Perch,185,71,41.8685,-83.0509
510,17,9,2013,Autumn,2635,Yellow Perch,150,26,41.8685,-83.0509
510,17,9,2013,Autumn,2636,Yellow Perch,185,63,41.8685,-83.0509
510,17,9,2013,Autumn,2637,Yellow Perch,170,49,41.8685,-83.0509
510,17,9,2013,Autumn,2638,Yellow Perch,175,58,41.8685,-83.0509
510,17,9,2013,Autumn,2639,Yellow Perch,155,35,41.8685,-83.0509
510,17,9,2013,Autumn,2640,Yellow Perch,240,133,41.8685,-83.0509
510,17,9,2013,Autumn,2641,Yellow Perch,225,119,41.8685,-83.0509
510,17,9,2013,Autumn,2642,Yellow Perch,220,109,41.8685,-83.0509
510,17,9,2013,Autumn,2643,Yellow Perch,230,137,41.8685,-83.0509
510,17,9,2013,Autumn,2644,Yellow Perch,220,93,41.8685,-83.0509
510,17,9,2013,Autumn,2645,Yellow Perch,218,120,41.8685,-83.0509
510,17,9,2013,Autumn,5373,Yellow Perch,161,44,41.8685,-83.0509
510,17,9,2013,Autumn,5374,Yellow Perch,235,149,41.8685,-83.0509
510,17,9,2013,Autumn,5375,Yellow Perch,225,128,41.8685,-83.0509
510,17,9,2013,Autumn,5376,Yellow Perch,206,91,41.8685,-83.0509
510,17,9,2013,Autumn,5377,Yellow Perch,210,105,41.8685,-83.0509
510,17,9,2013,Autumn,5456,Emerald Shiner,35,NA,41.8685,-83.0509
510,17,9,2013,Autumn,5457,Emerald Shiner,35,NA,41.8685,-83.0509
510,17,9,2013,Autumn,5458,Emerald Shiner,33,NA,41.8685,-83.0509
510,17,9,2013,Autumn,5459,Emerald Shiner,36,NA,41.8685,-83.0509
510,17,9,2013,Autumn,5460,Emerald Shiner,37,NA,41.8685,-83.0509
510,17,9,2013,Autumn,5461,Emerald Shiner,32,NA,41.8685,-83.0509
510,17,9,2013,Autumn,5462,Emerald Shiner,38,NA,41.8685,-83.0509
510,17,9,2013,Autumn,5463,Emerald Shiner,36,NA,41.8685,-83.0509
510,17,9,2013,Autumn,5464,Emerald Shiner,30,NA,41.8685,-83.0509
510,17,9,2013,Autumn,5465,Emerald Shiner,35,NA,41.8685,-83.0509
511,17,9,2013,Autumn,2423,Freshwater Drum,322,344,41.9632,-83.0507
511,17,9,2013,Autumn,2424,Freshwater Drum,314,344,41.9632,-83.0507
511,17,9,2013,Autumn,2425,Freshwater Drum,350,490,41.9632,-83.0507
511,17,9,2013,Autumn,2426,Freshwater Drum,480,1174,41.9632,-83.0507
511,17,9,2013,Autumn,2427,Freshwater Drum,368,558,41.9632,-83.0507
511,17,9,2013,Autumn,2428,Freshwater Drum,385,562,41.9632,-83.0507
511,17,9,2013,Autumn,2429,Freshwater Drum,272,214,41.9632,-83.0507
511,17,9,2013,Autumn,2430,Freshwater Drum,228,100,41.9632,-83.0507
511,17,9,2013,Autumn,2431,Freshwater Drum,255,161,41.9632,-83.0507
511,17,9,2013,Autumn,2432,Freshwater Drum,205,93,41.9632,-83.0507
511,17,9,2013,Autumn,2433,Freshwater Drum,245,156,41.9632,-83.0507
511,17,9,2013,Autumn,2434,White Bass,224,109,41.9632,-83.0507
511,17,9,2013,Autumn,2435,White Bass,235,150,41.9632,-83.0507
511,17,9,2013,Autumn,2436,White Bass,257,140,41.9632,-83.0507
511,17,9,2013,Autumn,2437,Smallmouth Bass,115,12,41.9632,-83.0507
511,17,9,2013,Autumn,2438,Smallmouth Bass,106,11,41.9632,-83.0507
511,17,9,2013,Autumn,2439,Smallmouth Bass,97,10,41.9632,-83.0507
511,17,9,2013,Autumn,2440,Smallmouth Bass,76,3,41.9632,-83.0507
511,17,9,2013,Autumn,2441,Yellow Perch,200,77,41.9632,-83.0507
511,17,9,2013,Autumn,2442,Yellow Perch,210,87,41.9632,-83.0507
511,17,9,2013,Autumn,2443,Yellow Perch,197,78,41.9632,-83.0507
511,17,9,2013,Autumn,2444,Yellow Perch,215,98,41.9632,-83.0507
511,17,9,2013,Autumn,2445,Yellow Perch,155,30,41.9632,-83.0507
511,17,9,2013,Autumn,2446,Yellow Perch,132,10,41.9632,-83.0507
511,17,9,2013,Autumn,2447,Yellow Perch,142,15,41.9632,-83.0507
511,17,9,2013,Autumn,2448,Yellow Perch,136,14,41.9632,-83.0507
511,17,9,2013,Autumn,2449,Yellow Perch,68,3,41.9632,-83.0507
511,17,9,2013,Autumn,2450,Yellow Perch,72,3,41.9632,-83.0507
511,17,9,2013,Autumn,2451,Yellow Perch,71,3,41.9632,-83.0507
511,17,9,2013,Autumn,2452,Yellow Perch,72,3,41.9632,-83.0507
511,17,9,2013,Autumn,2453,Yellow Perch,71,3,41.9632,-83.0507
511,17,9,2013,Autumn,2454,Yellow Perch,68,3,41.9632,-83.0507
511,17,9,2013,Autumn,2455,Yellow Perch,78,3,41.9632,-83.0507
511,17,9,2013,Autumn,2456,Yellow Perch,75,3,41.9632,-83.0507
511,17,9,2013,Autumn,2457,Yellow Perch,71,3,41.9632,-83.0507
511,17,9,2013,Autumn,2458,Yellow Perch,73,3,41.9632,-83.0507
511,17,9,2013,Autumn,2459,Trout Perch,95,7,41.9632,-83.0507
511,17,9,2013,Autumn,2460,Trout Perch,100,7,41.9632,-83.0507
511,17,9,2013,Autumn,2461,Trout Perch,104,7,41.9632,-83.0507
511,17,9,2013,Autumn,2462,Trout Perch,90,7,41.9632,-83.0507
511,17,9,2013,Autumn,2463,Trout Perch,100,7,41.9632,-83.0507
511,17,9,2013,Autumn,2464,Trout Perch,95,7,41.9632,-83.0507
511,17,9,2013,Autumn,2465,Trout Perch,122,7,41.9632,-83.0507
511,17,9,2013,Autumn,2466,Trout Perch,96,7,41.9632,-83.0507
511,17,9,2013,Autumn,2467,Trout Perch,100,7,41.9632,-83.0507
511,17,9,2013,Autumn,2468,Trout Perch,98,7,41.9632,-83.0507
511,17,9,2013,Autumn,2469,Trout Perch,60,2,41.9632,-83.0507
511,17,9,2013,Autumn,2470,Trout Perch,65,2,41.9632,-83.0507
511,17,9,2013,Autumn,2471,Trout Perch,65,2,41.9632,-83.0507
511,17,9,2013,Autumn,2472,Trout Perch,64,2,41.9632,-83.0507
511,17,9,2013,Autumn,2473,Trout Perch,66,2,41.9632,-83.0507
511,17,9,2013,Autumn,2474,Trout Perch,62,2,41.9632,-83.0507
511,17,9,2013,Autumn,2475,Trout Perch,66,2,41.9632,-83.0507
511,17,9,2013,Autumn,2476,Trout Perch,62,2,41.9632,-83.0507
511,17,9,2013,Autumn,2477,Trout Perch,72,2,41.9632,-83.0507
511,17,9,2013,Autumn,2478,Trout Perch,65,2,41.9632,-83.0507
511,17,9,2013,Autumn,2479,Trout Perch,60,2,41.9632,-83.0507
511,17,9,2013,Autumn,2480,Logperch,75,NA,41.9632,-83.0507
511,17,9,2013,Autumn,2481,Alewife,207,59,41.9632,-83.0507
511,17,9,2013,Autumn,2482,Alewife,125,12,41.9632,-83.0507
511,17,9,2013,Autumn,2483,Alewife,123,8,41.9632,-83.0507
511,17,9,2013,Autumn,2484,Alewife,96,4,41.9632,-83.0507
511,17,9,2013,Autumn,2485,Alewife,85,4,41.9632,-83.0507
511,17,9,2013,Autumn,2486,Alewife,83,4,41.9632,-83.0507
511,17,9,2013,Autumn,2487,Yellow Perch,170,42,41.9632,-83.0507
511,17,9,2013,Autumn,2488,Yellow Perch,191,62,41.9632,-83.0507
511,17,9,2013,Autumn,2489,Yellow Perch,174,47,41.9632,-83.0507
511,17,9,2013,Autumn,2490,Yellow Perch,180,57,41.9632,-83.0507
511,17,9,2013,Autumn,2491,Yellow Perch,191,66,41.9632,-83.0507
511,17,9,2013,Autumn,2492,Yellow Perch,185,63,41.9632,-83.0507
511,17,9,2013,Autumn,2493,Yellow Perch,174,51,41.9632,-83.0507
511,17,9,2013,Autumn,2494,Yellow Perch,185,69,41.9632,-83.0507
511,17,9,2013,Autumn,2495,Yellow Perch,191,74,41.9632,-83.0507
511,17,9,2013,Autumn,2496,White Perch,72,3,41.9632,-83.0507
511,17,9,2013,Autumn,2497,White Perch,74,3,41.9632,-83.0507
511,17,9,2013,Autumn,2498,White Perch,55,3,41.9632,-83.0507
511,17,9,2013,Autumn,2499,White Perch,60,3,41.9632,-83.0507
511,17,9,2013,Autumn,2500,White Perch,65,3,41.9632,-83.0507
511,17,9,2013,Autumn,2501,White Perch,70,3,41.9632,-83.0507
511,17,9,2013,Autumn,2502,White Perch,60,3,41.9632,-83.0507
511,17,9,2013,Autumn,2503,White Perch,60,3,41.9632,-83.0507
511,17,9,2013,Autumn,2504,White Perch,56,3,41.9632,-83.0507
511,17,9,2013,Autumn,2505,White Perch,56,3,41.9632,-83.0507
511,17,9,2013,Autumn,2506,White Perch,142,32,41.9632,-83.0507
511,17,9,2013,Autumn,2507,White Perch,149,43,41.9632,-83.0507
511,17,9,2013,Autumn,2508,Alewife,75,2,41.9632,-83.0507
511,17,9,2013,Autumn,2509,Alewife,72,2,41.9632,-83.0507
511,17,9,2013,Autumn,2510,Spottail Shiner,108,7,41.9632,-83.0507
511,17,9,2013,Autumn,2511,Spottail Shiner,82,5,41.9632,-83.0507
511,17,9,2013,Autumn,2512,Spottail Shiner,50,NA,41.9632,-83.0507
511,17,9,2013,Autumn,2513,Emerald Shiner,85,3,41.9632,-83.0507
511,17,9,2013,Autumn,2514,Emerald Shiner,80,3,41.9632,-83.0507
511,17,9,2013,Autumn,2515,Emerald Shiner,82,3,41.9632,-83.0507
511,17,9,2013,Autumn,2516,Emerald Shiner,87,3,41.9632,-83.0507
511,17,9,2013,Autumn,2517,Emerald Shiner,76,3,41.9632,-83.0507
511,17,9,2013,Autumn,2518,Emerald Shiner,86,3,41.9632,-83.0507
511,17,9,2013,Autumn,2519,Emerald Shiner,84,3,41.9632,-83.0507
511,17,9,2013,Autumn,2520,Emerald Shiner,82,3,41.9632,-83.0507
511,17,9,2013,Autumn,2521,Emerald Shiner,82,3,41.9632,-83.0507
511,17,9,2013,Autumn,2522,Round Goby,116,16,41.9632,-83.0507
511,17,9,2013,Autumn,2523,Round Goby,75,5,41.9632,-83.0507
511,17,9,2013,Autumn,2524,Round Goby,77,5,41.9632,-83.0507
511,17,9,2013,Autumn,2525,Round Goby,80,6,41.9632,-83.0507
511,17,9,2013,Autumn,2526,Round Goby,92,9,41.9632,-83.0507
511,17,9,2013,Autumn,2527,Round Goby,106,12,41.9632,-83.0507
511,17,9,2013,Autumn,2528,Round Goby,101,10,41.9632,-83.0507
511,17,9,2013,Autumn,2529,Round Goby,114,19,41.9632,-83.0507
511,17,9,2013,Autumn,5378,Yellow Perch,230,133,41.9632,-83.0507
511,17,9,2013,Autumn,5379,Yellow Perch,175,77,41.9632,-83.0507
511,17,9,2013,Autumn,5380,Yellow Perch,188,66,41.9632,-83.0507
511,17,9,2013,Autumn,5381,Yellow Perch,188,66,41.9632,-83.0507
511,17,9,2013,Autumn,5382,Yellow Perch,196,73,41.9632,-83.0507
512,16,9,2013,Autumn,623,Quillback,450,1350,41.5635,-82.9509
512,16,9,2013,Autumn,624,Quillback,439,1337,41.5635,-82.9509
512,16,9,2013,Autumn,625,Quillback,470,1550,41.5635,-82.9509
512,16,9,2013,Autumn,626,Quillback,466,1666,41.5635,-82.9509
512,16,9,2013,Autumn,627,Channel Catfish,421,771,41.5635,-82.9509
512,16,9,2013,Autumn,628,Channel Catfish,422,770,41.5635,-82.9509
512,16,9,2013,Autumn,629,Channel Catfish,453,852,41.5635,-82.9509
512,16,9,2013,Autumn,630,Channel Catfish,515,895,41.5635,-82.9509
512,16,9,2013,Autumn,631,Channel Catfish,448,931,41.5635,-82.9509
512,16,9,2013,Autumn,632,Channel Catfish,347,428,41.5635,-82.9509
512,16,9,2013,Autumn,633,Channel Catfish,252,146,41.5635,-82.9509
512,16,9,2013,Autumn,634,Channel Catfish,284,162,41.5635,-82.9509
512,16,9,2013,Autumn,635,Channel Catfish,303,222,41.5635,-82.9509
512,16,9,2013,Autumn,636,Channel Catfish,323,NA,41.5635,-82.9509
512,16,9,2013,Autumn,637,Channel Catfish,390,522,41.5635,-82.9509
512,16,9,2013,Autumn,638,Channel Catfish,325,317,41.5635,-82.9509
512,16,9,2013,Autumn,639,Channel Catfish,271,177,41.5635,-82.9509
512,16,9,2013,Autumn,640,Channel Catfish,226,77,41.5635,-82.9509
512,16,9,2013,Autumn,641,Channel Catfish,250,120,41.5635,-82.9509
512,16,9,2013,Autumn,642,Channel Catfish,217,90,41.5635,-82.9509
512,16,9,2013,Autumn,643,Channel Catfish,238,101,41.5635,-82.9509
512,16,9,2013,Autumn,644,Channel Catfish,251,118,41.5635,-82.9509
512,16,9,2013,Autumn,645,Channel Catfish,215,74,41.5635,-82.9509
512,16,9,2013,Autumn,646,Channel Catfish,95,9,41.5635,-82.9509
512,16,9,2013,Autumn,647,White Bass,255,204,41.5635,-82.9509
512,16,9,2013,Autumn,648,White Bass,344,532,41.5635,-82.9509
512,16,9,2013,Autumn,649,White Bass,233,190,41.5635,-82.9509
512,16,9,2013,Autumn,650,White Bass,315,409,41.5635,-82.9509
512,16,9,2013,Autumn,651,White Bass,272,245,41.5635,-82.9509
512,16,9,2013,Autumn,652,Yellow Perch,95,12,41.5635,-82.9509
512,16,9,2013,Autumn,653,Yellow Perch,84,7,41.5635,-82.9509
512,16,9,2013,Autumn,654,Yellow Perch,92,8,41.5635,-82.9509
512,16,9,2013,Autumn,655,Yellow Perch,91,10,41.5635,-82.9509
512,16,9,2013,Autumn,656,Yellow Perch,85,9,41.5635,-82.9509
512,16,9,2013,Autumn,657,Yellow Perch,87,8,41.5635,-82.9509
512,16,9,2013,Autumn,658,Yellow Perch,84,3,41.5635,-82.9509
512,16,9,2013,Autumn,659,Yellow Perch,77,6,41.5635,-82.9509
512,16,9,2013,Autumn,660,Yellow Perch,85,7,41.5635,-82.9509
512,16,9,2013,Autumn,661,Yellow Perch,171,52,41.5635,-82.9509
512,16,9,2013,Autumn,662,Yellow Perch,156,42,41.5635,-82.9509
512,16,9,2013,Autumn,663,Yellow Perch,173,48,41.5635,-82.9509
512,16,9,2013,Autumn,664,Yellow Perch,155,52,41.5635,-82.9509
512,16,9,2013,Autumn,665,Yellow Perch,179,58,41.5635,-82.9509
512,16,9,2013,Autumn,666,Freshwater Drum,110,17,41.5635,-82.9509
512,16,9,2013,Autumn,667,Freshwater Drum,95,10,41.5635,-82.9509
512,16,9,2013,Autumn,668,Freshwater Drum,86,9,41.5635,-82.9509
512,16,9,2013,Autumn,669,Freshwater Drum,97,8,41.5635,-82.9509
512,16,9,2013,Autumn,670,Freshwater Drum,72,3,41.5635,-82.9509
